input_id	clean_full_add	is_good_addy	lat	lon	loc_name	street_add	unit	city	state	zip_code	active_status_str	curr_price	curr_type	curr_date	bedrooms	full_baths	half_baths	parking	land_area	live_area	lanai_area	other_area	island	region	hood	pets_allowed	res_man	deposit	term	description	unit_features	parking_features	frontage	view	furnished	amenities	pool	inclusions	build_style	disclosures	img_urls	orig_url
202427093	439  Keoniana St #305, Honolulu, HI 96815	True	21.2856824	-157.8313491	-	439  Keoniana St #305	#305	Honolulu	HI	96815	Active	$3,000	Long Term	December 01, 2024	2	2	0	2	13,983	848	--	--	Oahu	Metro Oahu	Waikiki	No	Yes	$3,000	1 Year	"Prime location in Waikiki. Corner end unit with lots of natural lights and nice breeze.  Short walk to stores, restaurants, shopping, transportation service, International Market and Waikiki Beach.  2-bedrooms/ 2- baths  (with standing shower) and 1-assigned parking. Laminate floor throughout and tile in bathrooms. Wall AC unit in living room and ceiling fans in every room. Nice covered lanai off of dining area. Kitchen has granite counter top and stainless steel appliances. Rent- $3000/month includes water/sewer/trash and electric. 
Renter's insurance is required and application fees of $32.00/per adult. 
Long term of one year and Owner will consider 90 days or six months term."	AC Window Unit, Bedroom on 1st Level, Cable TV, Ceiling Fan, Dishwasher, Disposal, Drapes, Dryer, Full Bath on 1st Floor, Lanai, Range Hood, Range/Oven, Refrigerator, Smoke Detector, Storage, Washer	Assigned, Garage, Tandem	--	None	Partial	Resident Manager, Storage, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/93/202427093_18.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202427093
202414374	430  Kaiolu St #1109, Honolulu, HI 96815	True	21.2827905	-157.8287795	Kaiolu Sunrise	430  Kaiolu St #1109	#1109	Honolulu	HI	96815	Active	$2,950	Long Term	November 01, 2024	1	1	0	1	16,117	625	--	--	Oahu	Metro Oahu	Waikiki	No	Yes	$2,950	1 Year, 6 Months, Month to Month	Large one bedroom on the cool quite side of boutique building. Fully renovated. Fully furnished. One secured parking. Washer/Dryer on every floor. NO pets. NO smoking. Credit check required. Application fee. Available move-in Feb 12.	AC Window Unit, Cable TV, Ceiling Fan, Corner/End, Drapes, Lanai, Microwave Hood, Odd# Unit, Penthouse, Range/Oven, Refrigerator	Covered - 1	Other	City, Mountain	Full	BBQ, Community Laundry, Pool on Property, Recreation Area, Recreation Room, Resident Manager, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, GET-tenant pays	['https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/74/202414374_19.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202414374
202411181	1388  KAPIOLANI Blvd #2105, Honolulu, HI 96814	True	21.2941778	-157.8435449	Sky Ala Moana West	1388  KAPIOLANI Blvd #2105	#2105	Honolulu	HI	96814	Active	$3,950	Long Term	December 09, 2024	1	1	0	1	--	567	--	--	Oahu	Metro Oahu	Holiday Mart	No	Yes	$3,950	1 Year, 6 Months	Luxury living awaits at 'Sky Ala Moana', with modern sophistication and partial ocean views. The sleek kitchen boasts Bosch appliances and overlooks Ala Moana Beach Park. Enjoy exclusive Sky Terrace amenities like pools, BBQ areas, and a dog park. Conveniently located next to Renaissance Hotel and Ala Moana Shopping Center, with easy access to Waikiki and Ala Moana Beach Park. Unwind in the spa or stay active in the fitness center. New building Just completed in September 2023.	AC Split, Auto Garage Door Opener, Blinds, Bedroom on 1st Level, Cable TV, Dishwasher, Disposal, Drapes, Dryer, Full Bath on 1st Floor, Lanai, Microwave, Odd# Unit, Range/Oven, Refrigerator, Single Level, Smoke Detector, Washer	Assigned, Covered - 1, Guest	Other	City, Coastline, Mountain, Ocean	Full	BBQ, Club House, Exercise Room, Heated Pool, Meeting Room, Patio/Deck, Pool on Property, Recreation Area, Recreation Room, Resident Manager, Sauna, Trash Chute, Whirlpool	--	--	High-Rise 7+ Stories	Application Fee, GET-tenant pays, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411181_16.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202411181
202416573	1314  Kalakaua Ave #1108, Honolulu, HI 96826	True	21.2988195	-157.8372291	One Kalakaua Senior Living	1314  Kalakaua Ave #1108	#1108	Honolulu	HI	96826	Active	$4,334	Long Term	December 26, 2024	2	1	0	1	51,575	771	--	--	Oahu	Metro Oahu	Makiki Area	No	Yes	$500	1 Year	Seniors 55+ enjoy a relaxing independent lifestyle complete with weekly housekeeping, daily exercise programs, monthly meal credits, arts/crafts, excursions, library/computer room, heated pool and much more! Seniors will find this clean, move-in ready, 2-bedroom, 1-bath unit conveniently located in the heart of Honolulu here at One Kalakaua. Monthly fees to be paid by tenant(s), effective October 1, 2024: Maintenance Fees, $2, 597 and Club Dues, $1, 237.19 per person in addition to monthly rent of $500.	AC Central, Blinds, Cable TV, Central AC, Dishwasher, Disposal, Dryer, Even# Unit, Microwave Hood, Microwave, Range/Oven, Refrigerator, Security System, Single Level, Smoke Detector, Washer	Assigned, Covered - 1, Compact, Garage, Guest, Secured Entry	Other	City, Mountain	Partial	Exercise Room, Heated Pool, Meeting Room, Pool on Property, Recreation Room, Resident Manager, Restaurant, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/73/202416573_01.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202416573
202428689	629  Keeaumoku St #2503, Honolulu, HI 96814	True	21.293842	-157.841982	Azure Ala Moana	629  Keeaumoku St #2503	#2503	Honolulu	HI	96814	Active	$4,300	Long Term	December 23, 2024	2	2	0	1	--	884	84	--	Oahu	Metro Oahu	Holiday Mart	No	Yes	$4,300	6 Months	Available now furnished 2 bedroom, 2 bathroom apartment at 25th floor at the AZURE ALA MOANA condo with only 1 assigned secured parking stall. ** Appointments only by email. Please No Phone Calls. Email [email protected] for inquiries. Mondays to Fridays. ** Convenient location in Ala Moana. Close to Ala Moana Center, Walmart, restaurants, and shops. Long term lease starts at 6 months and month to month after. This unit includes full kitchen with Bosch stainless steel appliances, sofa, 2 beds (1 king and 1 full size), split air conditioning in each room, full washer/dryer, ceiling fans in each room, shower/tub in both bathrooms, floor to ceiling windows, carpet floors, window blinds, and a lanai. Furniture must stay in unit. Utilities include: water/sewer, basic cable tv, and internet. Tenant responsible for electricity. Building amenities include: 24/7 security, pool, spa, fitness center, movie theater, BBQ pavilions. No pets, no smoking, no subleasing. Renters Insurance required.	AC Split, Blinds, Cable TV, Ceiling Fan, Dishwasher, Disposal, Double Sinks, Double Vanity, Dryer, Electric Oven, Electric Range, Freezer, Lanai, Microwave Hood, Range Hood, Range/Oven, Refrigerator, Single Level, Smoke Detector, Stainless Steel Appliances, Walk-in Closet, Washer	--	--	City, Ocean	Full	BBQ, Doorman, Exercise Room, Heated Pool, Meeting Room, Patio/Deck, Pool on Property, Recreation Area, Recreation Room, Resident Manager, Restaurant, Security Guard, Trash Chute, Walking/Jogging Path, Whirlpool	--	--	High-Rise 7+ Stories	Application Fee, GET-tenant pays, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202428689_24.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428689
202428880	1001  Queen St #1906, Honolulu, HI 96814	True	21.2961315	-157.8532575	Ae'o	1001  Queen St #1906	#1906	Honolulu	HI	96814	Active	$4,300	Long Term	December 30, 2024	2	2	0	2	--	983	--	--	Oahu	Metro Oahu	Kakaako	No	Yes	$4,300	6 Months	Available two bedroom, two bathroom apartment on the 19th floor at AEO with two assigned tandem covered parking stalls. Unit is located on preferred Diamond Head side of the building with ocean views. ** Appointments only by email. Please No Phone Calls. Email [email protected] 'rental(at)hawaiianjoy(dot)com' for inquiries. Monday to Fridays only. ** Lease starts at 6 months and month to month after. Direct access to Whole Foods, close to Ala Moana Shopping Center, Ala Moana Beach, theaters, and restaurants. Unit includes Bosch stainless steel appliances, central a/c, front load washer/dryer, floor to ceiling windows, walk-in closet, drapery, hardwood floors (carpet in bedrooms). No furniture in unit. Amenities include 24/7 security, site manager, BBQ cabanas, theater room, private dining rooms for events, meeting rooms, lap pool, family pool, Jacuzzi, indoor & outdoor gym, steam & sauna rooms, and guest suites. Utilities included: water/sewer, basic cable TV, internet. Tenant responsible for electricity. No pets, no smoking. Renters insurance required. Note: This unit's air conditioning system has experienced multiple failures, particularly with the compressor unit.	AC Central, Cable TV, Ceiling Fan, Central AC, Convection Oven, Dishwasher, Disposal, Double Vanity, Drapes, Dryer, Electric Oven, Electric Range, Even# Unit, Floor-to-ceilings Windows, Freezer, Kitchen Island, Kitchen Vent, Microwave Hood, Range/Oven, Refrigerator, Smoke Detector, Stainless Steel Appliances, Walk-in Closet, Washer	Assigned, Covered - 2, Secured Entry, Tandem	--	City, Ocean	Partial	BBQ, Doorman, Exercise Room, Heated Pool, Meeting Room, Patio/Deck, Pool on Property, Recreation Area, Resident Manager, Restaurant, Sauna, Security Guard, Trash Chute, Walking/Jogging Path, Whirlpool	--	--	High-Rise 7+ Stories	Application Fee, GET-tenant pays, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_24.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/80/202428880_25.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428880
202423689	2215  Aloha Dr #502, Honolulu, HI 96815	True	21.2817832	-157.8275825	Aloha Towers	2215  Aloha Dr #502	#502	Honolulu	HI	96815	Active	$3,800	Long Term	December 19, 2024	2	2	0	1	45,259	1,203	--	--	Oahu	Metro Oahu	Waikiki	No	Yes	$3,800	1 Year	"Please call our office at (808) 521-0081 to check on the next available showing. Enjoy the peace of mind of living in a secure highrise in beautiful Waikiki! Located near bus lines, beaches, restaurants and entertainment. Guest parking available! All utilities included: Central AC, Electricity, Gas, Hot Water, Internet/Cable, Sewer/Water
-Fully furnished rental includes all furniture pictured
-Stove/Oven, Refrigerator, Dishwasher and Washer/Dryer in unit
-Hardwood floor in living room
-Hardwood, Luxury vinyl plank and porcelain tile flooring
-Enclosed Lanai"	AC Central, Blinds, Cable TV, Central AC, Dishwasher, Dryer, Linens, Microwave Hood, Range/Oven, Refrigerator, Smoke Detector, Washer	Assigned, Covered - 1, Guest	--	City	Full	BBQ, Meeting Room, Pool on Property, Resident Manager, Sauna, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/89/202423689_17.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202423689
202424337	1388  Kapiolani Blvd #4205, Honolulu, HI 96814	True	21.2941778	-157.8435449	Sky Ala Moana West	1388  Kapiolani Blvd #4205	#4205	Honolulu	HI	96814	Active	$4,500	Short Term	October 22, 2024	1	1	0	1	--	567	--	--	Oahu	Metro Oahu	Holiday Mart	No	Yes	$3,000	Other	30-night minimum stay. This unit is currently available. This unit is unavailable between December 25, 2024, and April 12, 2025, but please inquire about up-to-date availability. Enjoy the convenience of city living, with resort-style amenities at Sky Ala Moana West! This fully furnished, one-bedroom unit with floor-to-ceiling windows, has two full beds, and a pull-out couch in the living room. The kitchen is equipped with top-of-the-line Bosch appliances and Quartz countertops. Relax on the private lanai with sweeping city, ocean, and Diamond Head views. Enjoy the lavish spa-like bath after a long day.	AC Split, Auto Garage Door Opener, Cable TV, Dishwasher, Dryer, Kitchenware, Lanai, Linens, Microwave Hood, Other, Range/Oven, Refrigerator, Smoke Detector, Washer	Assigned, Covered - 1, Guest, Secured Entry	--	City, Diamond Head, Mountain, Ocean	Full	BBQ, Exercise Room, Heated Pool, Other, Patio/Deck, Pool on Property, Recreation Area, Recreation Room, Resident Manager, Restaurant, Sauna, Security Guard, Valet	--	--	High-Rise 7+ Stories	GET-tenant pays, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/37/202424337_19.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202424337
202501276	1314  Kalakaua Ave #1206, Honolulu, HI 96826	True	21.2988195	-157.8372291	One Kalakaua Senior Living	1314  Kalakaua Ave #1206	#1206	Honolulu	HI	96826	Active	$4,034	Long Term	January 06, 2025	2	1	0	1	--	780	0	--	Oahu	Metro Oahu	Makiki Area	No	Yes	$1,000	1 Year	"One Kalakaua Senior Living Condo--resident must be over 55.
Furnished 2/1 unit includes a wheelchair accessible roll-in shower, full-sized washer/dryer, and hospital bed in 2nd bedroom.
Rental price is for one occupant--additional fees for other occupant. 
Monthly fees to be paid by tenant(s), effective October 1, 2024: Maintenance Fees, $2, 597 and Club Dues, $1, 237.19 per person in addition to monthly rent of $200.
Rental price includes club dues and monthly maintenance--paid directly to One Kalakaua.  Rent paid to property management."	AC Central, ADA Accessible, Auto Garage Door Opener, Bedroom on 1st Level, Blinds, Cable TV, Central AC, Dishwasher, Drapes, Electric Range, Even# Unit, Full Bath on 1st Floor, Microwave, Range/Oven, Refrigerator, Washer	Assigned, Covered - 1	--	City, Coastline, Ocean, Sunset	Full	BBQ, Club House, Concierge, Exercise Room, Heated Pool, Meeting Room, Pool on Property, Recreation Area, Recreation Room, Resident Manager, Restaurant, Sauna, Security Guard, Trash Chute	--	--	High-Rise 7+ Stories	GET-tenant pays	['https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202501276_13.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202501276
202428848	1200  Queen Emma St #3601, Honolulu, HI 96813	True	21.3108874	-157.8579961	Capitol Place	1200  Queen Emma St #3601	#3601	Honolulu	HI	96813	Active	$4,100	Long Term	December 30, 2024	2	2	0	2	--	1,268	--	--	Oahu	Metro Oahu	Downtown	No	Yes	$4,100	1 Year	Absolutely Beautiful 2 Bedroom, 2 full bath, Penthouse. This wonderful home also offers two amazing covered parking stalls. Short walk to the secured elevators with convenient, & easily-accessible building “shopping” carts for taking items to & from your Penthouse. Capitol Place is located in the perfect location. Do you work in town? It couldn't be easier. Children to drop off at one of the near by schools? It's easy! Straight up Alakea to Vineyard, Take a Right, & you're on the Freeway. Coming home is so easy. Take the Punchbowl Exit, turn at Beretania, Take the first right, & left up your building driveway. You're Home! Back at your wonderful Building. Children are happy! Guest Parking! Friendly neighbors! Photos have been enhanced.	AC Split, Dishwasher, Disposal, Dryer, Microwave, Odd# Unit, Refrigerator, Smoke Detector, Washer	Assigned	Other	Mountain, Other, Sunset	None	BBQ, Exercise Room, Heated Pool, Recreation Area, Security Guard, Trash Chute	--	--	High-Rise 7+ Stories	Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_24.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202428848_25.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428848
